Order ID,Ship Mode,Segment,Region,Product ID,Sales,Quantity,Discount,Profit
CA-2016-113831,Standard Class,Corporate,South,OFF-LA-10001297,62.1,6,0%,29.808
US-2014-139500,Standard Class,Consumer,Central,FUR-CH-10002017,37.296,2,0.30%,-1.0656
US-2014-166310,First Class,Home Office,Central,FUR-FU-10001546,8.544,2,0.60%,-7.476
US-2016-168410,Standard Class,Corporate,East,FUR-FU-10000629,68.95,5,0%,28.959
US-2016-168410,Standard Class,Corporate,East,OFF-ST-10000036,296.37,3,0%,80.0199
US-2016-168410,Standard Class,Corporate,East,TEC-PH-10002583,39.98,2,0%,1.999
CA-2017-131254,First Class,Consumer,Central,FUR-CH-10003774,191.058,3,0.30%,-46.3998
CA-2017-131254,First Class,Consumer,Central,OFF-AR-10003876,13.04,5,0.20%,3.912
CA-2017-131254,First Class,Consumer,Central,OFF-BI-10003527,1525.188,6,0.80%,-2287.782
CA-2016-123414,Standard Class,Home Office,South,OFF-LA-10004559,9.216,4,0.20%,3.3408
CA-2016-123414,Standard Class,Home Office,South,OFF-SU-10002573,28.048,2,0.20%,3.506
CA-2017-137876,Standard Class,Corporate,West,FUR-FU-10000222,64.96,2,0%,21.4368
CA-2017-137876,Standard Class,Corporate,West,OFF-EN-10001219,30.56,4,0%,14.9744
CA-2016-154060,Standard Class,Consumer,South,FUR-CH-10002304,187.056,9,0.20%,11.691
US-2017-162558,First Class,Home Office,South,FUR-FU-10002364,11.808,2,0.20%,1.3284
US-2017-162558,First Class,Home Office,South,FUR-FU-10004864,9.656,1,0.20%,1.5691
US-2017-162558,First Class,Home Office,South,OFF-PA-10003172,20.736,4,0.20%,7.2576
US-2017-162558,First Class,Home Office,South,OFF-BI-10000977,27.36,3,0.70%,-21.888
US-2017-162558,First Class,Home Office,South,FUR-TA-10000198,2314.116,7,0.40%,-1002.7836
US-2017-162558,First Class,Home Office,South,OFF-BI-10003984,34.236,4,0.70%,-26.2476
US-2017-162558,First Class,Home Office,South,FUR-FU-10003691,19.76,2,0.20%,5.928
CA-2017-134439,Second Class,Consumer,Central,OFF-PA-10004082,15.96,2,0%,7.98
CA-2015-119508,Standard Class,Consumer,West,OFF-AR-10003723,16.9,5,0%,6.253
CA-2015-119508,Standard Class,Consumer,West,FUR-FU-10004270,25.08,6,0%,9.0288
CA-2015-152681,Standard Class,Corporate,East,OFF-AR-10003183,6.68,2,0%,2.004
CA-2014-130813,Second Class,Consumer,West,OFF-PA-10002005,19.44,3,0%,9.3312
CA-2015-120320,Standard Class,Consumer,Central,TEC-PH-10000149,31.92,2,0.20%,2.394
CA-2016-111941,Second Class,Consumer,East,OFF-BI-10001524,33.568,2,0.20%,11.7488
CA-2016-123120,Standard Class,Consumer,East,FUR-FU-10004748,63.94,1,0%,24.9366
CA-2016-123120,Standard Class,Consumer,East,OFF-BI-10001460,60.6,5,0.20%,20.4525
CA-2016-123120,Standard Class,Consumer,East,OFF-SU-10002503,22.72,4,0%,6.5888
CA-2014-103331,Standard Class,Consumer,East,FUR-FU-10001731,10.68,4,0%,4.0584
CA-2014-103331,Standard Class,Consumer,East,OFF-PA-10002160,17.34,3,0%,8.4966
CA-2014-103331,Standard Class,Consumer,East,OFF-PA-10002659,3.38,1,0%,1.5548
CA-2015-169278,Standard Class,Corporate,West,OFF-BI-10001636,26.976,4,0.20%,8.7672
CA-2017-111577,Standard Class,Corporate,West,OFF-PA-10000062,307.776,7,0.20%,111.5688
CA-2015-146486,Second Class,Consumer,East,OFF-ST-10002554,244.55,5,0%,4.891
CA-2015-146486,Second Class,Consumer,East,OFF-EN-10001509,12.24,6,0%,5.7528
CA-2015-146486,Second Class,Consumer,East,TEC-AC-10002018,13.98,2,0%,6.0114
CA-2015-146486,Second Class,Consumer,East,TEC-AC-10002637,899.95,5,0%,53.997
US-2014-168501,Standard Class,Corporate,Central,OFF-EN-10001509,1.632,1,0.20%,0.5508
US-2014-168501,Standard Class,Corporate,Central,TEC-PH-10004922,267.96,5,0.20%,16.7475
CA-2015-112053,Second Class,Consumer,East,TEC-AC-10002550,31.95,1,0%,2.2365
CA-2017-108539,Second Class,Consumer,West,OFF-ST-10003208,725.84,4,0%,210.4936
CA-2017-108539,Second Class,Consumer,West,OFF-BI-10003981,10.896,3,0.20%,3.9498
CA-2017-108539,Second Class,Consumer,West,OFF-BI-10001031,8.544,2,0.20%,2.8836
CA-2015-149811,Standard Class,Corporate,Central,OFF-BI-10003676,32.34,3,0%,15.5232
CA-2015-149811,Standard Class,Corporate,Central,OFF-PA-10004082,39.9,5,0%,19.95
US-2017-103814,Standard Class,Consumer,Central,OFF-PA-10001019,143.856,9,0.20%,48.5514
CA-2016-123932,Standard Class,Corporate,Central,OFF-PA-10004665,41.92,4,0.20%,15.196
CA-2016-123932,Standard Class,Corporate,Central,TEC-PH-10002447,329.584,2,0.20%,37.0782
US-2016-101616,First Class,Corporate,South,OFF-BI-10000014,87.28,8,0%,41.0216
CA-2014-113768,Standard Class,Corporate,West,FUR-CH-10002439,279.456,6,0.20%,20.9592
CA-2014-113768,Standard Class,Corporate,West,OFF-PA-10003063,8,2,0%,3.84
CA-2016-138037,Standard Class,Consumer,West,OFF-BI-10002982,27.24,5,0.20%,9.534
CA-2014-150490,Standard Class,Consumer,West,TEC-AC-10004510,16.36,1,0%,1.636
CA-2014-150490,Standard Class,Consumer,West,OFF-ST-10000321,15.78,2,0%,0.6312
CA-2014-150490,Standard Class,Consumer,West,OFF-AR-10004602,45.98,2,0%,12.8744
US-2017-126060,Standard Class,Corporate,South,FUR-BO-10003433,198.272,8,0.20%,-32.2192
CA-2017-100951,First Class,Corporate,Central,OFF-ST-10001496,720.76,5,0.20%,54.057
CA-2016-122017,Standard Class,Consumer,Central,FUR-FU-10000672,70.56,6,0%,23.9904
CA-2016-122017,Standard Class,Consumer,Central,OFF-AP-10001293,81.96,2,0%,22.9488
CA-2014-123477,Second Class,Corporate,West,OFF-AP-10000692,64.864,4,0.20%,6.4864
CA-2016-107790,Standard Class,Consumer,Central,TEC-PH-10004539,151.192,1,0.20%,13.2293
CA-2017-158071,Standard Class,Consumer,West,TEC-PH-10002923,88.776,3,0.20%,7.7679
CA-2017-158071,Standard Class,Consumer,West,OFF-LA-10004689,11.56,4,0%,5.4332
CA-2017-158071,Standard Class,Consumer,West,OFF-ST-10001228,15.58,1,0%,3.895
CA-2017-147403,First Class,Corporate,East,OFF-PA-10003302,85.056,3,0.20%,28.7064
US-2017-136721,Standard Class,Corporate,Central,FUR-FU-10004665,273.96,2,0%,71.2296
US-2017-136721,Standard Class,Corporate,Central,FUR-FU-10004188,306.9,3,0%,79.794
CA-2015-118738,Standard Class,Corporate,Central,OFF-PA-10003177,15.552,3,0.20%,5.4432
CA-2015-118738,Standard Class,Corporate,Central,FUR-TA-10002607,347.361,7,0.30%,-69.4722
CA-2015-118738,Standard Class,Corporate,Central,OFF-PA-10001166,10.368,2,0.20%,3.6288
CA-2017-134152,Standard Class,Corporate,West,TEC-AC-10004510,98.16,6,0%,9.816
CA-2017-134152,Standard Class,Corporate,West,OFF-AR-10004062,31.44,3,0%,7.86
CA-2014-125542,First Class,Corporate,East,OFF-EN-10000056,348.488,7,0.20%,117.6147
CA-2014-125542,First Class,Corporate,East,OFF-ST-10001469,172.736,4,0.20%,-30.2288
CA-2016-136021,Standard Class,Consumer,West,OFF-PA-10000551,15.54,3,0%,7.6146
CA-2016-136021,Standard Class,Consumer,West,TEC-MA-10000423,105.552,6,0.20%,35.6238
CA-2016-149195,Second Class,Corporate,Central,OFF-PA-10001870,25.92,5,0.20%,9.072
CA-2016-149195,Second Class,Corporate,Central,OFF-FA-10001843,15.808,8,0.20%,5.3352
CA-2016-149195,Second Class,Corporate,Central,OFF-PA-10002036,10.368,2,0.20%,3.7584
CA-2017-161410,Standard Class,Consumer,East,TEC-PH-10001760,358.2,3,0.40%,41.79
CA-2017-161410,Standard Class,Consumer,East,TEC-PH-10000673,545.916,14,0.40%,72.7888
CA-2017-152786,Standard Class,Consumer,South,OFF-BI-10000829,40.41,9,0%,18.5886
CA-2017-164707,Second Class,Corporate,West,TEC-PH-10001924,167.976,3,0.20%,10.4985
CA-2017-164707,Second Class,Corporate,West,TEC-AC-10004864,109.53,3,0%,47.0979
CA-2017-164707,Second Class,Corporate,West,OFF-LA-10004345,9.82,2,0%,4.8118
CA-2017-163874,Second Class,Corporate,West,OFF-BI-10000088,26.352,3,0.20%,9.5526
US-2014-123183,Standard Class,Corporate,East,OFF-LA-10002787,22.5,6,0%,10.8
US-2014-123183,Standard Class,Corporate,East,OFF-LA-10001569,9.96,2,0%,4.5816
US-2014-123183,Standard Class,Corporate,East,OFF-BI-10002429,213.08,7,0%,102.2784
US-2014-123183,Standard Class,Corporate,East,FUR-BO-10000362,1025.88,6,0%,235.9524
CA-2014-104829,Second Class,Corporate,West,OFF-PA-10003016,21.98,7,0%,9.891
US-2016-147340,Same Day,Corporate,West,FUR-FU-10002501,63.2,5,0%,23.384
CA-2016-145492,Standard Class,Corporate,West,OFF-AP-10003622,39,12,0%,11.31
CA-2016-163202,Standard Class,Corporate,East,OFF-BI-10002764,2.907,3,0.70%,-2.0349
CA-2016-117681,Standard Class,Consumer,West,FUR-BO-10001798,556.665,5,0.15%,6.549
CA-2017-132262,First Class,Consumer,West,TEC-AC-10000158,71.98,2,0%,15.1158
CA-2017-132262,First Class,Consumer,West,TEC-AC-10000303,79.98,2,0%,26.3934
CA-2017-123043,Standard Class,Corporate,East,OFF-BI-10003910,24.672,4,0.20%,7.71
CA-2017-123043,Standard Class,Corporate,East,OFF-BI-10000138,3.744,1,0.20%,1.3104
US-2016-143280,Standard Class,Consumer,West,TEC-PH-10002398,445.96,5,0.20%,55.745
US-2016-143280,Standard Class,Consumer,West,TEC-AC-10003399,36.24,1,0%,15.2208
US-2016-143280,Standard Class,Consumer,West,OFF-FA-10000992,10.65,3,0%,5.0055
CA-2017-108854,Standard Class,Corporate,West,OFF-PA-10003022,87.92,4,0%,40.4432
CA-2017-108854,Standard Class,Corporate,West,OFF-BI-10002854,22.424,1,0.20%,8.409
CA-2017-108854,Standard Class,Corporate,West,OFF-BI-10001670,90.48,3,0.20%,33.93
CA-2017-108854,Standard Class,Corporate,West,OFF-ST-10001837,42.76,1,0%,11.1176
CA-2017-166856,Standard Class,Consumer,West,OFF-BI-10002012,10.08,7,0.20%,3.528
CA-2017-166856,Standard Class,Consumer,West,TEC-AC-10004992,101.34,3,0%,8.1072
CA-2016-153157,First Class,Consumer,Central,TEC-PH-10003171,224.75,5,0%,62.93
US-2017-125647,Standard Class,Consumer,Central,OFF-AP-10000390,73.176,6,0.80%,-197.5752
US-2017-125647,Standard Class,Consumer,Central,OFF-PA-10004888,20.736,4,0.20%,7.2576
US-2017-125647,Standard Class,Consumer,Central,TEC-PH-10004188,39.984,2,0.20%,-8.9964
CA-2014-132542,Second Class,Corporate,Central,OFF-BI-10004099,15.36,2,0%,7.68
CA-2015-110877,First Class,Consumer,Central,OFF-PA-10004621,36.288,7,0.20%,12.7008
CA-2015-110877,First Class,Consumer,Central,TEC-PH-10002103,150.384,2,0.20%,15.0384
US-2016-151827,Second Class,Consumer,East,TEC-PH-10002789,280.782,3,0.40%,-60.8361
US-2016-151827,Second Class,Consumer,East,TEC-AC-10003289,31.984,2,0.20%,1.1994
US-2016-163258,Standard Class,Consumer,West,OFF-BI-10000138,11.232,3,0.20%,3.9312
CA-2017-103009,Second Class,Corporate,South,OFF-PA-10001215,26.4,5,0%,11.88
US-2017-120649,Standard Class,Consumer,East,OFF-AR-10001545,3.52,2,0%,1.0208
CA-2016-153598,First Class,Consumer,West,TEC-AC-10003870,1649.95,5,0%,659.98
CA-2016-153598,First Class,Consumer,West,FUR-FU-10001085,111.9,6,0%,51.474
US-2016-108497,Same Day,Home Office,West,FUR-BO-10004218,599.165,5,0.15%,35.245
CA-2016-113096,First Class,Home Office,West,OFF-ST-10003455,46.53,3,0%,12.0978
CA-2014-136861,First Class,Consumer,South,FUR-FU-10001967,31.984,2,0.20%,1.999
CA-2017-117422,Standard Class,Home Office,East,OFF-AP-10000938,161.568,2,0.20%,16.1568
CA-2017-117422,Standard Class,Home Office,East,OFF-PA-10002195,4.064,1,0.20%,1.3716
CA-2017-117422,Standard Class,Home Office,East,OFF-BI-10002799,6.216,4,0.70%,-4.9728
CA-2017-129707,Standard Class,Consumer,West,OFF-AR-10000246,8.896,4,0.20%,0.6672
CA-2015-160171,Standard Class,Home Office,West,OFF-AP-10000275,1640.7,5,0%,459.396
CA-2015-160171,Standard Class,Home Office,West,TEC-AC-10000892,270,3,0%,97.2
CA-2014-103317,First Class,Corporate,South,FUR-FU-10001591,19.52,2,0.20%,5.368
CA-2014-103317,First Class,Corporate,South,OFF-BI-10001787,9.81,5,0.70%,-6.867
CA-2014-103317,First Class,Corporate,South,FUR-FU-10003192,213.216,3,0.20%,15.9912
CA-2016-167115,Standard Class,Consumer,East,OFF-BI-10004600,588.784,2,0.20%,183.995
US-2017-153633,Second Class,Consumer,South,OFF-AR-10002335,2.064,1,0.20%,0.1548
CA-2017-155929,Standard Class,Consumer,West,OFF-PA-10000859,6.368,2,0.20%,2.388
CA-2015-148712,Standard Class,Consumer,East,TEC-AC-10003198,99.6,1,0%,36.852
CA-2015-148712,Standard Class,Consumer,East,OFF-BI-10001900,62.296,13,0.20%,21.0249
CA-2015-148712,Standard Class,Consumer,East,OFF-AR-10000614,10.71,3,0%,2.7846
CA-2016-128307,Standard Class,Home Office,Central,OFF-EN-10003040,20.936,1,0.20%,7.0659
US-2016-127425,Standard Class,Corporate,East,TEC-PH-10003442,33,6,0%,8.25
US-2016-127425,Standard Class,Corporate,East,TEC-AC-10002800,249.95,5,0%,87.4825
US-2014-119081,Standard Class,Home Office,Central,OFF-SU-10000157,357.93,3,0%,7.1586
US-2014-119081,Standard Class,Home Office,Central,TEC-AC-10001542,57.4,5,0%,10.906
US-2014-119081,Standard Class,Home Office,Central,OFF-BI-10004519,331.96,2,0%,149.382
US-2014-119081,Standard Class,Home Office,Central,FUR-FU-10003464,40.56,2,0%,12.9792
CA-2016-140613,Standard Class,Home Office,West,OFF-SU-10004261,86.2,5,0%,24.998
US-2017-108700,Standard Class,Corporate,Central,OFF-PA-10004733,38.016,6,0.20%,13.7808
CA-2017-160962,Standard Class,Corporate,East,OFF-ST-10001325,8.384,1,0.20%,0.7336
CA-2017-160962,Standard Class,Corporate,East,OFF-AR-10003056,6.848,2,0.20%,0.7704
CA-2017-130631,Standard Class,Consumer,West,OFF-FA-10000089,19.6,5,0%,9.604
CA-2017-130631,Standard Class,Consumer,West,FUR-FU-10004093,68.46,2,0%,20.538
CA-2017-116680,Second Class,Consumer,West,OFF-BI-10004022,13.344,6,0.20%,4.3368
CA-2017-116680,Second Class,Consumer,West,FUR-TA-10001771,1478.272,8,0.20%,92.392
US-2014-107405,Standard Class,Corporate,South,OFF-ST-10002301,16.272,1,0.20%,-3.8646
CA-2017-101574,Standard Class,Consumer,West,FUR-FU-10001706,9.24,3,0%,4.4352
CA-2014-146591,First Class,Consumer,West,OFF-BI-10003676,32.34,10,0.70%,-23.716
CA-2014-146591,First Class,Consumer,West,OFF-PA-10000659,56.064,4,0.20%,19.6224
CA-2014-146591,First Class,Consumer,West,OFF-EN-10002504,108.72,5,0.20%,36.693
CA-2014-146591,First Class,Consumer,West,FUR-BO-10001972,181.47,5,0.70%,-320.597
CA-2014-107706,Second Class,Consumer,Central,OFF-PA-10000466,16.176,3,0.20%,6.066
CA-2016-122448,Standard Class,Consumer,West,FUR-CH-10002774,122.352,3,0.20%,13.7646
CA-2014-132451,First Class,Home Office,West,FUR-CH-10000454,585.552,3,0.20%,73.194
CA-2014-132451,First Class,Home Office,West,OFF-PA-10004888,19.44,3,0%,9.3312
CA-2016-158547,Standard Class,Consumer,East,OFF-AP-10003842,123.92,5,0.20%,9.294
CA-2017-116946,Standard Class,Consumer,West,FUR-FU-10000320,13.36,5,0.20%,4.008
CA-2017-116946,Standard Class,Consumer,West,OFF-ST-10002554,78.256,2,0.20%,-17.6076
CA-2017-116946,Standard Class,Consumer,West,FUR-BO-10000468,102.018,7,0.70%,-183.6324
CA-2017-121741,Same Day,Corporate,Central,OFF-ST-10004459,750.68,2,0%,37.534
CA-2017-169691,First Class,Home Office,Central,OFF-LA-10002312,44.4,3,0%,22.2
CA-2017-169691,First Class,Home Office,Central,OFF-ST-10001291,84.55,5,0%,22.8285
CA-2017-169691,First Class,Home Office,Central,OFF-PA-10003022,17.94,3,0%,8.7906
CA-2016-121356,Standard Class,Consumer,East,OFF-BI-10002133,128.4,3,0%,62.916
CA-2014-101770,Standard Class,Corporate,South,OFF-BI-10001097,1.869,1,0.70%,-1.3083
CA-2017-105487,Standard Class,Corporate,West,TEC-PH-10001336,103.192,1,0.20%,11.6091
CA-2017-105487,Standard Class,Corporate,West,TEC-AC-10002305,36,2,0%,6.48
CA-2017-105487,Standard Class,Corporate,West,TEC-AC-10003610,239.96,4,0%,115.1808
CA-2017-105487,Standard Class,Corporate,West,OFF-ST-10002301,40.68,2,0%,0.4068
CA-2017-148999,Standard Class,Consumer,South,FUR-CH-10002044,419.136,4,0.20%,-68.1096
CA-2014-107573,Standard Class,Consumer,South,OFF-EN-10001099,23.472,3,0.20%,7.6284
CA-2015-156608,Standard Class,Home Office,Central,OFF-BI-10004140,3.592,4,0.80%,-6.286
CA-2017-134495,Second Class,Corporate,South,TEC-PH-10004897,23.976,3,0.20%,-5.6943
CA-2017-134495,Second Class,Corporate,South,OFF-LA-10000262,6.264,3,0.20%,2.0358
CA-2017-134495,Second Class,Corporate,South,OFF-AP-10002222,20.808,3,0.20%,1.8207
CA-2017-134495,Second Class,Corporate,South,FUR-CH-10003774,218.352,3,0.20%,-19.1058
CA-2017-164098,First Class,Consumer,Central,OFF-ST-10000615,18.16,2,0.20%,1.816
CA-2014-105249,Same Day,Home Office,West,OFF-SU-10001225,7.36,2,0%,0.1472
CA-2014-105249,Same Day,Home Office,West,OFF-LA-10002043,41.4,4,0%,19.872
CA-2014-105249,Same Day,Home Office,West,FUR-BO-10000330,411.332,4,0.15%,-4.8392
CA-2015-113523,Standard Class,Corporate,East,OFF-BI-10001249,7.656,4,0.70%,-6.1248
CA-2017-117821,Standard Class,Consumer,East,TEC-AC-10004469,63.92,2,0.20%,19.176
CA-2017-164378,Second Class,Consumer,East,OFF-AR-10001177,6.56,2,0%,1.9024
CA-2017-164378,Second Class,Consumer,East,OFF-LA-10000634,7.83,3,0%,3.6018
CA-2017-164378,Second Class,Consumer,East,TEC-AC-10004708,41.9,2,0%,8.799
CA-2017-164378,Second Class,Consumer,East,FUR-CH-10002084,664.146,6,0.10%,88.5528
CA-2017-164378,Second Class,Consumer,East,OFF-PA-10004519,8.96,2,0%,4.3904
CA-2017-127782,Standard Class,Corporate,East,FUR-FU-10001847,3.312,1,0.20%,0.6624
CA-2017-127782,Standard Class,Corporate,East,OFF-AP-10001962,20.136,3,0.20%,1.2585
CA-2017-127782,Standard Class,Corporate,East,OFF-EN-10003845,8.856,3,0.20%,2.8782
CA-2017-127782,Standard Class,Corporate,East,TEC-PH-10001817,859.2,4,0.40%,-186.16
US-2016-162026,Same Day,Consumer,West,OFF-PA-10000167,61.96,2,0%,27.882
CA-2016-150000,Standard Class,Consumer,South,OFF-EN-10002973,17.92,4,0%,8.6016
CA-2015-168529,Standard Class,Consumer,West,FUR-FU-10001588,145.9,5,0%,62.737
US-2017-152569,Standard Class,Consumer,Central,OFF-PA-10001736,56.704,2,0.20%,19.1376
US-2017-152569,Standard Class,Consumer,Central,TEC-PH-10002185,11.12,2,0.20%,3.475
US-2014-137680,Standard Class,Consumer,West,OFF-PA-10000174,32.896,4,0.20%,11.1024
US-2014-137680,Standard Class,Consumer,West,OFF-PA-10000069,22.776,3,0.20%,7.6869
CA-2015-103177,First Class,Consumer,East,TEC-PH-10001795,239.97,3,0%,2.3997
CA-2015-103177,First Class,Consumer,East,OFF-AP-10004540,160.32,2,0%,44.8896
CA-2015-103177,First Class,Consumer,East,TEC-PH-10001527,128.85,3,0%,3.8655
US-2016-138408,Second Class,Corporate,South,TEC-AC-10003870,1319.96,4,0%,527.984
CA-2017-117667,Standard Class,Corporate,East,FUR-CH-10004540,239.96,10,0.30%,-10.284
CA-2017-117667,Standard Class,Corporate,East,FUR-FU-10004093,54.768,2,0.20%,6.846
CA-2017-117667,Standard Class,Corporate,East,OFF-AR-10000716,13.392,3,0.20%,3.1806
CA-2017-117667,Standard Class,Corporate,East,OFF-PA-10002709,23.92,5,0.20%,8.671
CA-2017-117667,Standard Class,Corporate,East,TEC-AC-10000580,255.968,4,0.20%,-28.7964
CA-2016-110982,First Class,Consumer,West,OFF-BI-10000829,21.552,6,0.20%,7.0044
CA-2016-110982,First Class,Consumer,West,OFF-AP-10004859,58.24,4,0%,15.7248
CA-2016-147123,First Class,Home Office,West,OFF-PA-10000575,80.28,12,0%,36.9288
CA-2017-154501,Standard Class,Corporate,West,OFF-AR-10002804,9.78,2,0%,4.0098
CA-2017-166933,Standard Class,Home Office,West,OFF-FA-10002676,1.81,1,0%,0.6516
CA-2015-142055,First Class,Home Office,East,OFF-PA-10003465,37.94,2,0%,18.2112
CA-2015-137106,Standard Class,Corporate,South,TEC-PH-10000011,79.96,5,0.20%,27.986
CA-2017-136609,Standard Class,Corporate,Central,OFF-PA-10004381,115.296,3,0.20%,40.3536
CA-2017-160885,Standard Class,Consumer,Central,TEC-PH-10001795,2479.96,4,0%,743.988
US-2016-167472,First Class,Consumer,South,TEC-AC-10001109,179.94,6,0%,75.5748
US-2016-167472,First Class,Consumer,South,TEC-AC-10003038,26.85,3,0%,5.1015
US-2016-167472,First Class,Consumer,South,TEC-AC-10003174,323.37,3,0%,129.348
US-2016-167472,First Class,Consumer,South,OFF-PA-10000157,59.94,3,0%,28.1718
US-2016-167472,First Class,Consumer,South,OFF-BI-10001721,64.14,3,0%,30.7872
US-2016-167472,First Class,Consumer,South,OFF-BI-10000591,11.67,3,0%,5.6016
US-2016-167472,First Class,Consumer,South,OFF-PA-10001534,12.96,2,0%,6.2208
CA-2015-120551,Standard Class,Consumer,Central,OFF-BI-10002071,17.43,3,0%,8.0178
US-2017-150595,Standard Class,Consumer,Central,FUR-CH-10000513,181.986,2,0.30%,-54.5958
US-2017-150595,Standard Class,Consumer,Central,OFF-BI-10003274,1.592,2,0.80%,-2.6268
US-2017-150595,Standard Class,Consumer,Central,OFF-SU-10000381,22.344,3,0.20%,2.5137
CA-2016-134936,Standard Class,Corporate,West,FUR-TA-10001086,455.97,6,0.50%,-218.8656
CA-2016-134936,Standard Class,Corporate,West,OFF-BI-10000174,10.44,6,0.70%,-7.656
CA-2016-134936,Standard Class,Corporate,West,OFF-BI-10002103,5.214,2,0.70%,-4.1712
CA-2017-102967,Standard Class,Home Office,East,OFF-ST-10001590,67.4,5,0%,17.524
CA-2017-151008,First Class,Consumer,West,FUR-FU-10002396,25.16,2,0%,10.5672
CA-2017-151008,First Class,Consumer,West,TEC-PH-10002807,126.56,4,0.20%,47.46
CA-2014-159800,First Class,Consumer,West,OFF-AP-10004859,43.68,3,0%,11.7936
CA-2014-159800,First Class,Consumer,West,TEC-AC-10003447,139.93,7,0%,34.9825
US-2014-159618,Standard Class,Corporate,Central,OFF-AR-10003183,2.672,1,0.20%,0.334
US-2014-159618,Standard Class,Corporate,Central,OFF-SU-10000432,16.656,6,0.20%,-3.123
US-2014-159618,Standard Class,Corporate,Central,TEC-AC-10003832,79.512,3,0.20%,20.8719
US-2014-159618,Standard Class,Corporate,Central,OFF-PA-10004100,36.288,7,0.20%,12.7008
US-2014-159618,Standard Class,Corporate,Central,FUR-BO-10004467,67.9932,1,0.32%,-12.9987
CA-2017-116113,Second Class,Corporate,South,FUR-FU-10002963,10.16,2,0%,3.4544
CA-2015-125066,Standard Class,Corporate,South,FUR-FU-10003829,6.16,2,0%,1.9712
CA-2015-125066,Standard Class,Corporate,South,OFF-AR-10003582,56.3,2,0%,15.764
US-2015-114741,Standard Class,Consumer,West,OFF-PA-10000048,6.48,1,0%,3.1104
US-2015-114741,Standard Class,Consumer,West,OFF-ST-10000078,1325.85,5,0%,238.653
US-2015-114741,Standard Class,Consumer,West,OFF-LA-10004853,14.94,3,0%,6.8724
CA-2017-133263,Second Class,Corporate,South,OFF-BI-10001153,34.54,1,0%,17.27
CA-2017-133263,Second Class,Corporate,South,TEC-CO-10001449,2999.95,5,0%,1439.976
CA-2017-133263,Second Class,Corporate,South,OFF-BI-10000474,64.12,4,0%,30.7776
CA-2017-157966,Same Day,Home Office,Central,OFF-AR-10000799,19.456,4,0.20%,2.1888
CA-2017-157966,Same Day,Home Office,Central,TEC-MA-10002109,209.986,2,0.30%,8.9994
CA-2017-157966,Same Day,Home Office,Central,OFF-AR-10003338,29.76,5,0.20%,1.86
CA-2017-157966,Same Day,Home Office,Central,FUR-CH-10003606,89.768,1,0.30%,-2.5648
CA-2017-157966,Same Day,Home Office,Central,TEC-CO-10001449,959.984,2,0.20%,335.9944
CA-2017-157966,Same Day,Home Office,Central,OFF-PA-10001934,15.552,3,0.20%,5.6376
CA-2017-157966,Same Day,Home Office,Central,TEC-PH-10001527,34.36,1,0.20%,-7.3015
CA-2014-151162,Standard Class,Corporate,East,OFF-PA-10001033,98.376,3,0.20%,35.6613
CA-2014-151162,Standard Class,Corporate,East,OFF-BI-10003719,29.94,4,0.70%,-23.952
CA-2014-151162,Standard Class,Corporate,East,OFF-PA-10003036,17.472,3,0.20%,5.6784
CA-2014-151162,Standard Class,Corporate,East,TEC-PH-10001870,36.738,1,0.40%,-9.1845
CA-2014-151162,Standard Class,Corporate,East,TEC-PH-10001809,179.94,2,0.40%,-44.985
CA-2016-136686,Standard Class,Consumer,West,FUR-FU-10004864,383.64,6,0%,122.7648
CA-2016-136686,Standard Class,Consumer,West,OFF-AP-10002350,56.52,3,0%,15.8256
CA-2017-137498,Second Class,Consumer,West,OFF-AR-10003829,6.56,2,0%,1.9024
CA-2017-137498,Second Class,Consumer,West,FUR-CH-10003833,243.92,5,0.20%,-15.245
CA-2017-137498,Second Class,Consumer,West,OFF-PA-10000143,47.52,9,0%,22.8096
CA-2017-163818,Standard Class,Home Office,East,FUR-FU-10000076,19.98,1,0%,8.5914
CA-2016-161158,Standard Class,Home Office,East,OFF-AR-10000462,8,5,0%,3.44
CA-2014-116673,Second Class,Consumer,West,FUR-FU-10003829,6.16,2,0%,1.9712
CA-2017-105333,Standard Class,Home Office,East,OFF-ST-10002182,83.56,4,0%,1.6712
CA-2017-105333,Standard Class,Home Office,East,TEC-PH-10001468,546.06,3,0%,163.818
CA-2017-105333,Standard Class,Home Office,East,OFF-ST-10001809,269.49,3,0%,5.3898
CA-2015-149993,First Class,Consumer,West,OFF-FA-10001561,10.9,5,0%,3.597
CA-2014-168158,Standard Class,Home Office,West,OFF-BI-10001759,6.096,2,0.20%,2.2098
CA-2016-115224,Second Class,Consumer,West,OFF-ST-10000615,34.05,3,0%,9.534
CA-2016-115224,Second Class,Consumer,West,OFF-ST-10003816,352.38,2,0%,81.0474
CA-2014-164742,Second Class,Corporate,East,FUR-CH-10002880,245.98,2,0%,27.0578
CA-2014-164742,Second Class,Corporate,East,OFF-BI-10004738,18.94,1,0%,9.47
US-2017-108014,Standard Class,Consumer,East,OFF-BI-10003984,59.913,7,0.70%,-45.9333
CA-2017-160325,Same Day,Corporate,East,TEC-PH-10000984,391.98,2,0%,109.7544
CA-2017-160325,Same Day,Corporate,East,TEC-PH-10001944,437.85,3,0%,131.355
CA-2015-159779,Standard Class,Consumer,East,OFF-BI-10002735,68.62,2,0%,32.2514
